"date","home_team","away_team","home_score","away_score","tournament","city","country","neutral","goals","victory","defeat","egality","home_team_code","away_team_code"
"1975-05-21","Switzerland","Republic of Ireland","1","0","UEFA Euro qualification","Berne","Switzerland","FALSE","561","27,79291553133515","54,223433242506815","17,983651226158038","CH","IE"
"1975-09-03","Switzerland","England","1","2","Friendly","Basel","Switzerland","FALSE","562","27,717391304347824","54,34782608695652","17,934782608695652","CH","GB-ENG"
"1975-09-24","Czechoslovakia","Switzerland","1","1","Friendly","Brno","Czechoslovakia","FALSE","563","27,642276422764226","54,200542005420054","18,15718157181572","CZ","CH"
"1975-10-12","Switzerland","Russia","0","1","UEFA Euro qualification","Zürich","Switzerland","FALSE","563","27,56756756756757","54,32432432432432","18,10810810810811","CH","RU"
"1975-11-12","Russia","Switzerland","4","1","UEFA Euro qualification","Kyiv","Soviet Union","FALSE","564","27,493261455525605","54,44743935309973","18,059299191374663","RU","CH"
"1976-04-07","Scotland","Switzerland","1","0","Friendly","Glasgow","Scotland","FALSE","564","27,419354838709676","54,56989247311828","18,010752688172044","GB-SCT","CH"
"1976-04-30","Switzerland","Hungary","0","1","Friendly","Lausanne","Switzerland","FALSE","564","27,345844504021446","54,69168900804289","17,962466487935657","CH","HU"
"1976-05-11","Switzerland","Poland","2","1","Friendly","Basel","Switzerland","FALSE","566","27,540106951871657","54,54545454545455","17,914438502673796","CH","PL"
"1976-05-19","Finland","Switzerland","1","0","Friendly","Kuopio","Finland","FALSE","566","27,466666666666665","54,666666666666664","17,866666666666667","FI","CH"
"1976-08-17","Switzerland","Bulgaria","2","2","Friendly","Lucerne","Switzerland","FALSE","568","27,393617021276597","54,52127659574468","18,085106382978722","CH","BG"
"1976-09-08","Norway","Switzerland","1","0","FIFA World Cup qualification","Oslo","Norway","FALSE","568","27,320954907161802","54,641909814323604","18,03713527851459","NO","CH"
"1976-09-22","Austria","Switzerland","3","1","Friendly","Linz","Austria","FALSE","569","27,24867724867725","54,76190476190476","17,98941798941799","AT","CH"
"1976-10-09","Switzerland","Sweden","1","2","FIFA World Cup qualification","Basel","Switzerland","FALSE","570","27,176781002638524","54,88126649076517","17,941952506596305","CH","SE"
"1977-03-30","Portugal","Switzerland","1","0","Friendly","Funchal","Portugal","FALSE","570","27,105263157894736","55","17,894736842105264","PT","CH"
"1977-04-23","Switzerland","France","0","4","Friendly","Geneva","Switzerland","FALSE","570","27,034120734908136","55,118110236220474","17,84776902887139","CH","FR"
"1977-05-24","Switzerland","Czechoslovakia","1","0","Friendly","Basel","Switzerland","FALSE","571","27,225130890052355","54,973821989528794","17,801047120418847","CH","CZ"
"1977-06-08","Sweden","Switzerland","2","1","FIFA World Cup qualification","Solna","Sweden","FALSE","572","27,154046997389035","55,09138381201044","17,754569190600524","SE","CH"
"1977-09-07","England","Switzerland","0","0","Friendly","London","England","FALSE","572","27,083333333333332","54,947916666666664","17,96875","GB-ENG","CH"
"1977-09-21","Switzerland","Spain","1","2","Friendly","Berne","Switzerland","FALSE","573","27,01298701298701","55,064935064935064","17,92207792207792","CH","ES"
"1977-10-05","Switzerland","Finland","2","0","Friendly","Zürich","Switzerland","FALSE","575","27,202072538860104","54,92227979274612","17,875647668393782","CH","FI"
"1977-10-30","Switzerland","Norway","1","0","FIFA World Cup qualification","Berne","Switzerland","FALSE","576","27,39018087855297","54,78036175710594","17,829457364341085","CH","NO"
"1977-11-16","Germany","Switzerland","4","1","Friendly","Stuttgart","Germany","FALSE","577","27,31958762886598","54,896907216494846","17,783505154639176","DE","CH"
"1978-03-08","German DR","Switzerland","3","1","Friendly","Karl-Marx-Stadt","German DR","FALSE","578","27,249357326478147","55,012853470437015","17,737789203084834","DE","CH"
"1978-04-04","Switzerland","Austria","0","1","Friendly","Basel","Switzerland","FALSE","578","27,17948717948718","55,12820512820513","17,692307692307693","CH","AT"
"1978-09-06","Switzerland","United States","2","0","Friendly","Lucerne","Switzerland","FALSE","580","27,365728900255753","54,987212276214834","17,647058823529413","CH","US"
"1978-10-11","Switzerland","Netherlands","1","3","UEFA Euro qualification","Berne","Switzerland","FALSE","581","27,29591836734694","55,10204081632653","17,602040816326532","CH","NL"
"1978-11-15","Poland","Switzerland","2","0","UEFA Euro qualification","Wrocław","Poland","FALSE","581","27,2264631043257","55,216284987277355","17,557251908396946","PL","CH"
"1979-03-28","Netherlands","Switzerland","3","0","UEFA Euro qualification","Eindhoven","Netherlands","FALSE","581","27,15736040609137","55,32994923857868","17,512690355329948","NL","CH"
"1979-05-05","Switzerland","German DR","0","2","UEFA Euro qualification","St. Gallen","Switzerland","FALSE","581","27,088607594936708","55,44303797468354","17,468354430379748","CH","DE"
"1979-05-22","Switzerland","Iceland","2","0","UEFA Euro qualification","Berne","Switzerland","FALSE","583","27,272727272727273","55,303030303030305","17,424242424242426","CH","IS"
"1979-06-09","Iceland","Switzerland","1","2","UEFA Euro qualification","Reykjavík","Iceland","FALSE","585","27,455919395465994","55,16372795969773","17,38035264483627","IS","CH"
"1979-09-12","Switzerland","Poland","0","2","UEFA Euro qualification","Lausanne","Switzerland","FALSE","585","27,386934673366834","55,27638190954774","17,33668341708543","CH","PL"
"1979-10-13","German DR","Switzerland","5","2","UEFA Euro qualification","Berlin","German DR","FALSE","587","27,318295739348372","55,388471177944865","17,293233082706767","DE","CH"
"1979-11-17","Italy","Switzerland","2","0","Friendly","Udine","Italy","FALSE","587","27,25","55,5","17,25","IT","CH"
"1980-03-26","Switzerland","Czechoslovakia","2","0","Friendly","Basel","Switzerland","FALSE","589","27,43142144638404","55,36159600997506","17,206982543640898","CH","CZ"
"1980-04-01","Switzerland","Greece","2","0","Friendly","Zürich","Switzerland","FALSE","591","27,611940298507463","55,223880597014926","17,16417910447761","CH","GR"
"1980-04-30","Republic of Ireland","Switzerland","2","0","Friendly","Dublin","Republic of Ireland","FALSE","591","27,543424317617866","55,33498759305211","17,121588089330025","IE","CH"
"1980-08-27","Switzerland","Denmark","1","1","Friendly","Lausanne","Switzerland","FALSE","592","27,475247524752476","55,198019801980195","17,326732673267326","CH","DK"
"1980-09-10","Switzerland","Germany","2","3","Friendly","Berne","Switzerland","FALSE","594","27,40740740740741","55,30864197530864","17,28395061728395","CH","DE"
"1980-10-29","Switzerland","Norway","1","2","FIFA World Cup qualification","Berne","Switzerland","FALSE","595","27,339901477832512","55,41871921182266","17,24137931034483","CH","NO"
"1980-11-19","England","Switzerland","2","1","FIFA World Cup qualification","London","England","FALSE","596","27,272727272727273","55,52825552825553","17,1990171990172","GB-ENG","CH"
"1980-12-16","Argentina","Switzerland","5","0","Friendly","Córdoba","Argentina","FALSE","596","27,205882352941178","55,63725490196079","17,15686274509804","AR","CH"
"1980-12-18","Uruguay","Switzerland","4","0","Friendly","Montevideo","Uruguay","FALSE","596","27,139364303178485","55,74572127139364","17,114914425427873","UY","CH"
"1980-12-21","Brazil","Switzerland","2","0","Friendly","Cuiabá","Brazil","FALSE","596","27,073170731707318","55,853658536585364","17,073170731707318","BR","CH"
"1981-03-24","Czechoslovakia","Switzerland","0","1","Friendly","Bratislava","Czechoslovakia","FALSE","597","27,25060827250608","55,71776155717762","17,0316301703163","CZ","CH"
"1981-04-28","Switzerland","Hungary","2","2","FIFA World Cup qualification","Lucerne","Switzerland","FALSE","599","27,184466019417474","55,58252427184466","17,233009708737864","CH","HU"
"1981-05-30","Switzerland","England","2","1","FIFA World Cup qualification","Basel","Switzerland","FALSE","601","27,360774818401936","55,44794188861985","17,19128329297821","CH","GB-ENG"
"1981-06-17","Norway","Switzerland","1","1","FIFA World Cup qualification","Oslo","Norway","FALSE","602","27,294685990338163","55,31400966183575","17,391304347826086","NO","CH"
"1981-09-01","Switzerland","Netherlands","2","1","Friendly","Zürich","Switzerland","FALSE","604","27,46987951807229","55,18072289156626","17,349397590361445","CH","NL"
"1981-10-10","Romania","Switzerland","1","2","FIFA World Cup qualification","Bucharest","Romania","FALSE","606","27,64423076923077","55,04807692307692","17,307692307692307","RO","CH"
"1981-10-14","Hungary","Switzerland","3","0","FIFA World Cup qualification","Budapest","Hungary","FALSE","606","27,577937649880095","55,15587529976019","17,26618705035971","HU","CH"
"1981-11-11","Switzerland","Romania","0","0","FIFA World Cup qualification","Berne","Switzerland","FALSE","606","27,51196172248804","55,02392344497608","17,464114832535884","CH","RO"
"1982-03-09","Liechtenstein","Switzerland","0","1","Friendly","Balzers","Liechtenstein","FALSE","607","27,684964200477328","54,89260143198091","17,422434367541765","LI","CH"
"1982-03-24","Switzerland","Portugal","2","1","Friendly","Lugano","Switzerland","FALSE","609","27,857142857142858","54,76190476190476","17,38095238095238","CH","PT"
"1982-04-28","Spain","Switzerland","2","0","Friendly","Valencia","Spain","FALSE","609","27,790973871733968","54,86935866983373","17,339667458432302","ES","CH"
"1982-05-19","Brazil","Switzerland","1","1","Friendly","Recife","Brazil","FALSE","610","27,725118483412324","54,73933649289099","17,53554502369668","BR","CH"
"1982-05-28","Switzerland","Italy","1","1","Friendly","Geneva","Switzerland","FALSE","611","27,659574468085108","54,60992907801418","17,73049645390071","CH","IT"
"1982-09-07","Switzerland","Bulgaria","3","2","Friendly","St. Gallen","Switzerland","FALSE","614","27,830188679245282","54,4811320754717","17,68867924528302","CH","BG"
"1982-10-06","Belgium","Switzerland","3","0","UEFA Euro qualification","Brussels","Belgium","FALSE","614","27,764705882352942","54,588235294117645","17,647058823529413","BE","CH"
"1982-10-27","Italy","Switzerland","0","1","Friendly","Rome","Italy","FALSE","615","27,934272300469484","54,460093896713616","17,6056338028169","IT","CH"
"1982-11-17","Switzerland","Scotland","2","0","UEFA Euro qualification","Berne","Switzerland","FALSE","617","28,10304449648712","54,332552693208434","17,56440281030445","CH","GB-SCT"
"1982-12-01","Greece","Switzerland","1","3","Friendly","Athens","Greece","FALSE","620","28,27102803738318","54,205607476635514","17,523364485981308","GR","CH"
"1983-03-30","Scotland","Switzerland","2","2","UEFA Euro qualification","Glasgow","Scotland","FALSE","622","28,205128205128204","54,07925407925408","17,715617715617714","GB-SCT","CH"
"1983-04-13","Switzerland","Russia","0","1","Friendly","Lausanne","Switzerland","FALSE","622","28,13953488372093","54,18604651162791","17,674418604651162","CH","RU"
"1983-05-14","Switzerland","German DR","0","0","UEFA Euro qualification","Berne","Switzerland","FALSE","622","28,074245939675173","54,06032482598608","17,865429234338748","CH","DE"
"1983-06-17","Switzerland","Brazil","1","2","Friendly","Basel","Switzerland","FALSE","623","28,00925925925926","54,166666666666664","17,824074074074073","CH","BR"
"1983-09-07","Switzerland","Czechoslovakia","0","0","Friendly","Neuchâtel","Switzerland","FALSE","623","27,9445727482679","54,04157043879908","18,013856812933025","CH","CZ"
"1983-10-12","German DR","Switzerland","3","0","UEFA Euro qualification","Berlin","German DR","FALSE","623","27,880184331797235","54,14746543778802","17,972350230414747","DE","CH"
"1983-10-26","Switzerland","Yugoslavia","2","0","Friendly","Basel","Switzerland","FALSE","625","28,04597701149425","54,02298850574713","17,93103448275862","CH",
"1983-11-09","Switzerland","Belgium","3","1","UEFA Euro qualification","Berne","Switzerland","FALSE","628","28,211009174311926","53,89908256880734","17,889908256880734","CH","BE"
"1983-11-30","Algeria","Switzerland","1","2","Friendly","Algiers","Algeria","FALSE","630","28,37528604118993","53,775743707093824","17,848970251716246","DZ","CH"
"1983-12-02","Ivory Coast","Switzerland","1","0","Friendly","Abidjan","Ivory Coast","FALSE","630","28,310502283105023","53,881278538812786","17,80821917808219",,"CH"
"1983-12-04","Zimbabwe","Switzerland","3","2","Friendly","Harare","Zimbabwe","FALSE","632","28,246013667425967","53,98633257403189","17,767653758542142","ZW","CH"
"1983-12-06","Kenya","Switzerland","0","0","Friendly","Mombasa","Kenya","FALSE","632","28,181818181818183","53,86363636363637","17,954545454545453","KE","CH"
"1984-03-27","Switzerland","Poland","1","1","Friendly","Zürich","Switzerland","FALSE","633","28,117913832199548","53,74149659863946","18,140589569160998","CH","PL"
"1984-05-02","Switzerland","Sweden","0","0","Friendly","Berne","Switzerland","FALSE","633","28,054298642533936","53,619909502262445","18,32579185520362","CH","SE"
"1984-05-26","Switzerland","Spain","0","4","Friendly","Geneva","Switzerland","FALSE","633","27,99097065462754","53,72460496613996","18,284424379232505","CH","ES"
"1984-08-22","Hungary","Switzerland","3","0","Friendly","Budapest","Hungary","FALSE","633","27,92792792792793","53,828828828828826","18,243243243243242","HU","CH"
"1984-09-01","Switzerland","Argentina","0","2","Friendly","Berne","Switzerland","FALSE","633","27,865168539325843","53,93258426966292","18,202247191011235","CH","AR"
"1984-09-12","Norway","Switzerland","0","1","FIFA World Cup qualification","Oslo","Norway","FALSE","634","28,026905829596412","53,81165919282511","18,161434977578477","NO","CH"
"1984-10-17","Switzerland","Denmark","1","0","FIFA World Cup qualification","Berne","Switzerland","FALSE","635","28,187919463087248","53,691275167785236","18,120805369127517","CH","DK"
"1984-11-03","Switzerland","Italy","1","1","Friendly","Lausanne","Switzerland","FALSE","636","28,125","53,57142857142857","18,303571428571427","CH","IT"
"1985-02-01","Colombia","Switzerland","2","2","Friendly","Bogotá","Colombia","FALSE","638","28,062360801781736","53,4521158129176","18,485523385300667","CO","CH"
"1985-02-05","Bulgaria","Switzerland","1","0","Friendly","Querétaro","Mexico","TRUE","638","28","53,55555555555556","18,444444444444443","BG","CH"
"1985-02-06","Mexico","Switzerland","1","2","Friendly","Querétaro","Mexico","FALSE","640","28,159645232815965","53,43680709534368","18,403547671840354","MX","CH"
"1985-02-08","United States","Switzerland","1","1","Friendly","Tampa","United States","FALSE","641","28,097345132743364","53,31858407079646","18,58407079646018","US","CH"
"1985-03-27","Switzerland","Czechoslovakia","2","0","Friendly","Sion","Switzerland","FALSE","643","28,2560706401766","53,200883002207505","18,543046357615893","CH","CZ"
"1985-04-17","Switzerland","Russia","2","2","FIFA World Cup qualification","Berne","Switzerland","FALSE","645","28,19383259911894","53,08370044052864","18,722466960352424","CH","RU"
"1985-05-02","Russia","Switzerland","4","0","FIFA World Cup qualification","Moscow","Soviet Union","TRUE","645","28,13186813186813","53,18681318681319","18,681318681318682","RU","CH"
"1985-06-02","Republic of Ireland","Switzerland","3","0","FIFA World Cup qualification","Dublin","Republic of Ireland","FALSE","645","28,07017543859649","53,28947368421053","18,640350877192983","IE","CH"
"1985-08-28","Switzerland","Turkey","0","0","Friendly","St. Gallen","Switzerland","FALSE","645","28,00875273522976","53,17286652078774","18,818380743982495","CH","TR"
"1985-09-11","Switzerland","Republic of Ireland","0","0","FIFA World Cup qualification","Berne","Switzerland","FALSE","645","27,94759825327511","53,056768558951966","18,995633187772924","CH","IE"
"1985-10-09","Denmark","Switzerland","0","0","FIFA World Cup qualification","Copenhagen","Denmark","FALSE","645","27,886710239651418","52,94117647058823","19,17211328976035","DK","CH"
"1985-11-13","Switzerland","Norway","1","1","FIFA World Cup qualification","Lucerne","Switzerland","FALSE","646","27,82608695652174","52,82608695652174","19,347826086956523","CH","NO"
"1986-03-12","Turkey","Switzerland","1","0","Friendly","Adana","Turkey","FALSE","646","27,765726681127983","52,928416485900215","19,305856832971802","TR","CH"
"1986-04-09","Switzerland","Germany","0","1","Friendly","Basel","Switzerland","FALSE","646","27,705627705627705","53,03030303030303","19,264069264069263","CH","DE"
"1986-05-06","Switzerland","Algeria","2","0","Friendly","Geneva","Switzerland","FALSE","648","27,861771058315334","52,915766738660906","19,22246220302376","CH","DZ"
"1986-08-19","Switzerland","France","2","0","Friendly","Lausanne","Switzerland","FALSE","650","28,017241379310345","52,80172413793103","19,18103448275862","CH","FR"
"1986-08-27","Austria","Switzerland","1","1","Friendly","Innsbruck","Austria","FALSE","651","27,956989247311828","52,68817204301075","19,35483870967742","AT","CH"
"1986-09-24","Sweden","Switzerland","2","0","UEFA Euro qualification","Solna","Sweden","FALSE","651","27,896995708154506","52,78969957081545","19,313304721030043","SE","CH"
"1986-10-29","Switzerland","Portugal","1","1","UEFA Euro qualification","Berne","Switzerland","FALSE","652","27,8372591006424","52,676659528907926","19,48608137044968","CH","PT"
"1986-11-15","Italy","Switzerland","3","2","UEFA Euro qualification","Milan","Italy","FALSE","654","27,77777777777778","52,77777777777778","19,444444444444443","IT","CH"
"1987-03-25","Switzerland","Czechoslovakia","1","2","Friendly","Bellinzona","Switzerland","FALSE","655","27,718550106609808","52,87846481876333","19,402985074626866","CH","CZ"
"1987-04-15","Switzerland","Malta","4","1","UEFA Euro qualification","Neuchâtel","Switzerland","FALSE","659","27,872340425531913","52,765957446808514","19,361702127659573","CH","MT"
"1987-05-19","Switzerland","Israel","1","0","Friendly","Aarau","Switzerland","FALSE","660","28,02547770700637","52,653927813163484","19,32059447983015","CH","IL"
"1987-06-17","Switzerland","Sweden","1","1","UEFA Euro qualification","Lausanne","Switzerland","FALSE","661","27,966101694915253","52,54237288135593","19,491525423728813","CH","SE"
"1987-08-18","Switzerland","Austria","2","2","Friendly","St. Gallen","Switzerland","FALSE","663","27,906976744186046","52,43128964059196","19,661733615221987","CH","AT"
"1987-10-17","Switzerland","Italy","0","0","UEFA Euro qualification","Berne","Switzerland","FALSE","663","27,848101265822784","52,32067510548523","19,831223628691983","CH","IT"
"1987-11-11","Portugal","Switzerland","0","0","UEFA Euro qualification","Porto","Portugal","FALSE","663","27,789473684210527","52,21052631578947","20","PT","CH"
"1987-11-15","Malta","Switzerland","1","1","UEFA Euro qualification","Attard","Malta","FALSE","664","27,73109243697479","52,10084033613445","20,168067226890756","MT","CH"
"1987-12-16","Israel","Switzerland","0","2","Friendly","Ramat-Gan","Israel","FALSE","666","27,88259958071279","51,9916142557652","20,12578616352201","IL","CH"
"1988-02-02","France","Switzerland","2","1","Tournoi de France","Toulouse","France","FALSE","667","27,824267782426777","52,09205020920502","20,0836820083682","FR","CH"
"1988-02-05","Austria","Switzerland","1","2","Tournoi de France","Monaco","Monaco","TRUE","669","27,974947807933194","51,98329853862213","20,041753653444676","AT","CH"
"1988-04-27","Germany","Switzerland","1","0","Friendly","Kaiserslautern","Germany","FALSE","669","27,916666666666668","52,083333333333336","20","DE","CH"
"1988-05-28","Switzerland","England","0","1","Friendly","Basel","Switzerland","FALSE","669","27,85862785862786","52,182952182952185","19,95841995841996","CH","GB-ENG"
"1988-06-05","Switzerland","Spain","1","1","Friendly","Basel","Switzerland","FALSE","670","27,800829875518673","52,0746887966805","20,12448132780083","CH","ES"
"1988-08-24","Switzerland","Yugoslavia","0","2","Friendly","Lucerne","Switzerland","FALSE","670","27,74327122153209","52,17391304347826","20,082815734989648","CH",
"1988-09-21","Luxembourg","Switzerland","1","4","FIFA World Cup qualification","Luxembourg","Luxembourg","FALSE","674","27,892561983471076","52,06611570247934","20,041322314049587","LU","CH"
"1988-10-19","Belgium","Switzerland","1","0","FIFA World Cup qualification","Brussels","Belgium","FALSE","674","27,835051546391753","52,16494845360825","20","BE","CH"
"1988-12-14","Egypt","Switzerland","1","3","Friendly","Cairo","Egypt","FALSE","677","27,983539094650205","52,05761316872428","19,958847736625515","EG","CH"
"1989-04-04","Hungary","Switzerland","3","0","Friendly","Budapest","Hungary","FALSE","677","27,926078028747433","52,15605749486653","19,917864476386036","HU","CH"
"1989-04-26","Portugal","Switzerland","3","1","FIFA World Cup qualification","Lisbon","Portugal","FALSE","678","27,868852459016395","52,25409836065574","19,87704918032787","PT","CH"
"1989-06-07","Switzerland","Czechoslovakia","0","1","FIFA World Cup qualification","Berne","Switzerland","FALSE","678","27,811860940695297","52,351738241308794","19,83640081799591","CH","CZ"
"1989-06-21","Switzerland","Brazil","1","0","Friendly","Basel","Switzerland","FALSE","679","27,959183673469386","52,244897959183675","19,79591836734694","CH","BR"
"1989-09-20","Switzerland","Portugal","1","2","FIFA World Cup qualification","Neuchâtel","Switzerland","FALSE","680","27,90224032586558","52,342158859470466","19,75560081466395","CH","PT"
"1989-10-11","Switzerland","Belgium","2","2","FIFA World Cup qualification","Basel","Switzerland","FALSE","682","27,84552845528455","52,235772357723576","19,91869918699187","CH","BE"
"1989-10-25","Czechoslovakia","Switzerland","3","0","FIFA World Cup qualification","Prague","Czechoslovakia","FALSE","682","27,789046653144016","52,33265720081136","19,878296146044626","CZ","CH"
"1989-11-15","Switzerland","Luxembourg","2","1","FIFA World Cup qualification","St. Gallen","Switzerland","FALSE","684","27,93522267206478","52,22672064777328","19,838056680161944","CH","LU"
"1989-12-13","Spain","Switzerland","2","1","Friendly","Santa Cruz de Tenerife","Spain","FALSE","685","27,87878787878788","52,323232323232325","19,7979797979798","ES","CH"
"1990-03-31","Switzerland","Italy","0","1","Friendly","Basel","Switzerland","FALSE","685","27,822580645161292","52,41935483870968","19,758064516129032","CH","IT"
"1990-04-03","Switzerland","Romania","2","1","Friendly","Lucerne","Switzerland","FALSE","687","27,96780684104628","52,313883299798796","19,718309859154928","CH","RO"
"1990-05-08","Switzerland","Argentina","1","1","Friendly","Berne","Switzerland","FALSE","688","27,91164658634538","52,208835341365464","19,879518072289155","CH","AR"
"1990-06-02","Switzerland","United States","2","1","Friendly","St. Gallen","Switzerland","FALSE","690","28,0561122244489","52,104208416833664","19,839679358717436","CH","US"
"1990-08-21","Austria","Switzerland","1","3","Friendly","Vienna","Austria","FALSE","693","28,2","52","19,8","AT","CH"
"1990-09-12","Switzerland","Bulgaria","2","0","UEFA Euro qualification","Geneva","Switzerland","FALSE","695","28,343313373253494","51,89620758483034","19,760479041916167","CH","BG"
"1990-10-17","Scotland","Switzerland","2","1","UEFA Euro qualification","Glasgow","Scotland","FALSE","696","28,286852589641434","51,99203187250996","19,721115537848604","GB-SCT","CH"
"1990-11-14","San Marino","Switzerland","0","4","UEFA Euro qualification","Serravalle","San Marino","FALSE","700","28,429423459244532","51,888667992047715","19,681908548707753","SM","CH"
"1990-12-19","Germany","Switzerland","4","0","Friendly","Stuttgart","Germany","FALSE","700","28,373015873015873","51,98412698412698","19,642857142857142","DE","CH"
"1991-02-01","United States","Switzerland","0","1","Friendly","Miami","United States","FALSE","701","28,514851485148515","51,881188118811885","19,603960396039604","US","CH"
"1991-02-03","Colombia","Switzerland","2","3","Friendly","Miami","United States","TRUE","704","28,656126482213438","51,77865612648221","19,565217391304348","CO","CH"
"1991-03-12","Liechtenstein","Switzerland","0","6","Friendly","Balzers","Liechtenstein","FALSE","710","28,796844181459566","51,676528599605525","19,526627218934912","LI","CH"
"1991-04-03","Switzerland","Romania","0","0","UEFA Euro qualification","Neuchâtel","Switzerland","FALSE","710","28,74015748031496","51,574803149606296","19,68503937007874","CH","RO"
"1991-05-01","Bulgaria","Switzerland","2","3","UEFA Euro qualification","Sofia","Bulgaria","FALSE","713","28,88015717092338","51,47347740667976","19,64636542239686","BG","CH"
"1991-06-05","Switzerland","San Marino","7","0","UEFA Euro qualification","St. Gallen","Switzerland","FALSE","720","29,019607843137255","51,372549019607845","19,607843137254903","CH","SM"
"1991-08-21","Czechoslovakia","Switzerland","1","1","Friendly","Prague","Czechoslovakia","FALSE","721","28,962818003913895","51,2720156555773","19,765166340508806","CZ","CH"
"1991-09-11","Switzerland","Scotland","2","2","UEFA Euro qualification","Berne","Switzerland","FALSE","723","28,90625","51,171875","19,921875","CH","GB-SCT"
"1991-10-09","Switzerland","Sweden","3","1","Friendly","Lucerne","Switzerland","FALSE","726","29,044834307992204","51,072124756335285","19,883040935672515","CH","SE"
"1991-11-13","Romania","Switzerland","1","0","UEFA Euro qualification","Bucharest","Romania","FALSE","726","28,988326848249027","51,16731517509728","19,844357976653697","RO","CH"
"1992-03-25","Republic of Ireland","Switzerland","2","1","Friendly","Dublin","Republic of Ireland","FALSE","727","28,932038834951456","51,262135922330096","19,805825242718445","IE","CH"
"1992-04-28","Switzerland","Bulgaria","0","2","Friendly","Berne","Switzerland","FALSE","727","28,875968992248062","51,35658914728682","19,767441860465116","CH","BG"
"1992-05-27","Switzerland","France","2","1","Friendly","Lausanne","Switzerland","FALSE","729","29,013539651837526","51,25725338491296","19,729206963249517","CH","FR"
"1992-08-16","Estonia","Switzerland","0","6","FIFA World Cup qualification","Tallinn","Estonia","FALSE","735","29,15057915057915","51,15830115830116","19,69111969111969","EE","CH"
"1992-09-09","Switzerland","Scotland","3","1","FIFA World Cup qualification","Berne","Switzerland","FALSE","738","29,28709055876686","51,05973025048169","19,653179190751445","CH","GB-SCT"
"1992-10-14","Italy","Switzerland","2","2","FIFA World Cup qualification","Cagliari","Italy","FALSE","740","29,23076923076923","50,96153846153846","19,807692307692307","IT","CH"
"1992-11-18","Switzerland","Malta","3","0","FIFA World Cup qualification","Berne","Switzerland","FALSE","743","29,366602687140116","50,8637236084453","19,769673704414586","CH","MT"
"1993-03-17","Tunisia","Switzerland","0","1","Friendly","Tunis","Tunisia","FALSE","744","29,50191570881226","50,76628352490422","19,731800766283524","TN","CH"
"1993-03-31","Switzerland","Portugal","1","1","FIFA World Cup qualification","Berne","Switzerland","FALSE","745","29,445506692160613","50,669216061185466","19,88527724665392","CH","PT"
"1993-04-17","Malta","Switzerland","0","2","FIFA World Cup qualification","Attard","Malta","FALSE","747","29,580152671755727","50,57251908396947","19,84732824427481","MT","CH"
"1993-05-01","Switzerland","Italy","1","0","FIFA World Cup qualification","Berne","Switzerland","FALSE","748","29,714285714285715","50,476190476190474","19,80952380952381","CH","IT"
"1993-08-11","Sweden","Switzerland","1","2","Friendly","Borås","Sweden","FALSE","750","29,84790874524715","50,38022813688213","19,771863117870723","SE","CH"
"1993-09-08","Scotland","Switzerland","1","1","FIFA World Cup qualification","Aberdeen","Scotland","FALSE","751","29,79127134724858","50,284629981024665","19,924098671726757","GB-SCT","CH"
"1993-10-13","Portugal","Switzerland","1","0","FIFA World Cup qualification","Porto","Portugal","FALSE","751","29,734848484848484","50,378787878787875","19,886363636363637","PT","CH"
"1993-11-17","Switzerland","Estonia","4","0","FIFA World Cup qualification","Zürich","Switzerland","FALSE","755","29,86767485822306","50,283553875236294","19,84877126654064","CH","EE"
"1994-01-22","United States","Switzerland","1","1","Friendly","Fullerton","United States","FALSE","756","29,81132075471698","50,18867924528302","20","US","CH"
"1994-01-26","Mexico","Switzerland","1","5","Friendly","Oakland","United States","TRUE","761","29,943502824858758","50,09416195856874","19,962335216572505","MX","CH"
"1994-03-09","Hungary","Switzerland","1","2","Friendly","Budapest","Hungary","FALSE","763","30,075187969924812","50","19,924812030075188","HU","CH"
"1994-04-20","Switzerland","Czech Republic","3","0","Friendly","Zürich","Switzerland","FALSE","766","30,206378986866792","49,906191369606006","19,887429643527206","CH","CZ"
"1994-05-27","Switzerland","Liechtenstein","2","0","Friendly","Basel","Switzerland","FALSE","768","30,337078651685392","49,81273408239701","19,850187265917604","CH","LI"
"1994-06-03","Italy","Switzerland","1","0","Friendly","Rome","Italy","FALSE","768","30,2803738317757","49,90654205607477","19,813084112149532","IT","CH"
"1994-06-11","Bolivia","Switzerland","0","0","Friendly","Montréal","Canada","TRUE","768","30,223880597014926","49,8134328358209","19,96268656716418","BO","CH"
"1994-06-18","United States","Switzerland","1","1","FIFA World Cup","Pontiac","United States","FALSE","769","30,16759776536313","49,720670391061454","20,11173184357542","US","CH"
"1994-06-22","Romania","Switzerland","1","4","FIFA World Cup","Pontiac","United States","TRUE","773","30,297397769516728","49,62825278810409","20,074349442379184","RO","CH"
"1994-06-26","Switzerland","Colombia","0","2","FIFA World Cup","Palo Alto","United States","TRUE","773","30,241187384044526","49,721706864564005","20,037105751391465","CH","CO"
"1994-07-02","Spain","Switzerland","3","0","FIFA World Cup","Washington","United States","TRUE","773","30,185185185185187","49,81481481481482","20","ES","CH"
"1994-09-06","Switzerland","United Arab Emirates","1","0","Friendly","Sion","Switzerland","FALSE","774","30,31423290203327","49,72273567467653","19,963031423290204","CH","AE"
